ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1763,78;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1764,02;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1769,35;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1769,65;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1771,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1777,87;8
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1779,00;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1779,91;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1785,00;5
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1785,64;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1788,46;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1790,88;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1792,76;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1798,34;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1802,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1804,00;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1805,05;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1806,07;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1810,96;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1813,39;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1818,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1821,78;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1825,99;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1826,99;4
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1838,71;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1840,32;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1849,95;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1852,35;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1852,71;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1855,00;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1860,88;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1883,70;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1888,77;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1891,36;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1892,70;4
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1899,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1901,15;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1906,09;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1915,68;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1915,94;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1918,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1918,69;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1920,94;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1921,72;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1924,89;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1927,98;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1931,25;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1932,00;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1938,67;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1943,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1946,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1948,46;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1955,46;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1958,13;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1960,07;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1960,19;4
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1972,82;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;1979,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2026,67;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2027,60;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2042,00;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2047,04;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2051,33;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2053,00;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2053,73;4
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2054,22;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2062,24;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2062,73;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2063,64;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2063,67;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2067,97;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2068,06;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2070,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2071,65;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2086,00;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2087,24;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2091,15;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2095,76;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2098,41;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2110,04;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2115,83;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2123,20;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2129,91;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2130,59;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2141,27;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2151,58;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2169,93;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2177,19;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2197,75;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2205,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2216,46;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2221,08;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2227,62;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2246,00;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2248,09;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2253,55;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2261,53;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2290,75;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2293,71;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2313,39;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2336,71;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2404,00;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2424,97;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2431,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2481,82;2
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2490,94;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2516,00;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2516,90;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2565,27;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2571,94;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2583,70;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2605,82;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2639,00;3
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2646,86;5
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2720,27;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2754,61;1
2023;4;TAM;SBGR;LIMC;SBGR;Y;Y;2767,02;1
2023;4;TAM;SBGR;LIMC;SBLO;Y;Y;719,41;2
2023;4;TAM;SBGR;LIMC;SBPA;Y;Y;1589,73;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;1262,22;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;1268,99;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;1269,68;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;1275,79;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;1279,12;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;1280,00;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;1283,81;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;1289,33;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;1339,12;4
2023;4;TAM;SBGR;LIRF;9999;J;NA;1359,84;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;1821,08;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;1824,31;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;1850,00;4
2023;4;TAM;SBGR;LIRF;9999;J;NA;1863,49;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;2517,85;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;2548,25;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;2550,91;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;2958,33;2
2023;4;TAM;SBGR;LIRF;9999;J;NA;2997,94;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;3015,60;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;3087,98;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;3159,66;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;3166,44;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;3174,20;1
2023;4;TAM;SBGR;LIRF;9999;J;NA;3750,00;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;380,00;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;380,22;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;386,03;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;445,00;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;445,26;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;445,86;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;446,99;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;477,53;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;498,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;609,39;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;621,25;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;624,47;6
2023;4;TAM;SBGR;LIRF;9999;Y;NA;624,92;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;626,09;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;627,93;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;630,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;631,55;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;631,88;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;632,95;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;640,01;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;640,97;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;646,12;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;649,64;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;650,00;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;654,74;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;674,52;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;679,53;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;680,00;10
2023;4;TAM;SBGR;LIRF;9999;Y;NA;681,32;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;684,96;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;721,78;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;730,67;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;731,00;7
2023;4;TAM;SBGR;LIRF;9999;Y;NA;733,18;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;733,64;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;734,58;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;734,80;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;736,33;7
2023;4;TAM;SBGR;LIRF;9999;Y;NA;738,82;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;739,49;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;740,00;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;742,61;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;743,53;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;743,95;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;744,49;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;745,40;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;749,58;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;750,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;753,90;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;755,86;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;759,50;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;779,05;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;788,46;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;789,00;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;789,47;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;790,95;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;817,76;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;824,97;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;840,17;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;844,52;6
2023;4;TAM;SBGR;LIRF;9999;Y;NA;844,67;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;852,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;852,68;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;854,54;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;856,43;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;857,17;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;858,21;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;858,51;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;864,25;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;865,53;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;867,14;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;870,00;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;870,52;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;874,07;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;874,52;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;876,00;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;876,34;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;882,39;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;940,63;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;944,93;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;951,47;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;952,57;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;956,45;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;957,00;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;958,86;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;959,85;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;963,98;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;987,45;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;988,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;988,59;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;990,94;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;993,14;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;993,72;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;994,99;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;997,00;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1012,01;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1015,69;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1016,36;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1020,96;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1023,61;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1029,43;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1030,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1033,07;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1034,82;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1037,51;8
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1046,36;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1052,18;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1066,95;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1067,00;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1070,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1073,00;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1074,78;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1110,39;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1168,54;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1170,06;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1181,62;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1185,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1187,30;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1187,92;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1193,64;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1203,82;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1215,24;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1221,97;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1229,03;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1229,11;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1236,46;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1239,15;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1240,00;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1240,44;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1240,74;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1241,00;6
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1242,41;4
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1243,06;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1243,69;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1246,45;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1249,04;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1277,25;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1323,10;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1329,20;3
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1339,26;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1344,57;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1426,41;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1437,20;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1438,00;5
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1438,51;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1438,85;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1440,79;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1442,28;2
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1553,52;1
2023;4;TAM;SBGR;LIRF;9999;Y;NA;1863,49;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;1924,00;3
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2101,24;8
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2182,26;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2216,04;7
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2220,00;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2250,00;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2263,00;3
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2292,69;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2294,35;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2317,37;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2405,14;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2410,34;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2419,08;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2424,34;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2431,98;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2464,52;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2487,88;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2488,48;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2491,82;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2493,13;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2525,78;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2616,44;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2824,98;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2859,72;4
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2900,00;6
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2908,64;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;2921,15;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3013,00;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3014,07;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3059,90;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3075,83;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3083,74;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3217,78;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3327,40;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3342,39;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3360,92;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3387,77;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3448,00;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3550,00;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3600,00;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3691,31;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3700,00;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3726,98;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3805,12;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;3921,40;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4137,16;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4254,80;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4262,66;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4291,09;4
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4351,56;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4642,72;3
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4787,21;3
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4829,98;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4921,18;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;4997,68;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;5009,29;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;5780,93;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;6195,00;3
2023;4;TAM;SBGR;LIRF;SBGR;J;J;6213,46;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;6600,00;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;6663,24;2
2023;4;TAM;SBGR;LIRF;SBGR;J;J;6798,00;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;6956,56;1
2023;4;TAM;SBGR;LIRF;SBGR;J;J;7134,47;3
2023;4;TAM;SBGR;LIRF;SBGR;J;Y;1525,00;1
2023;4;TAM;SBGR;LIRF;SBGR;J;Y;1535,38;2
2023;4;TAM;SBGR;LIRF;SBGR;J;Y;2163,66;2
2023;4;TAM;SBGR;LIRF;SBGR;J;Y;2328,92;2
2023;4;TAM;SBGR;LIRF;SBGR;J;Y;2655,89;2
2023;4;TAM;SBGR;LIRF;SBGR;J;Y;3110,24;1
2023;4;TAM;SBGR;LIRF;SBGR;J;Y;4255,64;1
2023;4;TAM;SBGR;LIRF;SBGR;J;Y;5365,84;1
2023;4;TAM;SBGR;LIRF;SBGR;Y;J;1571,37;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;J;1742,67;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;J;2267,41;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;J;2479,04;1
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;661,96;11
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;690,28;20
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;691,18;20
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;694,36;5
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;700,14;12
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;701,04;4
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;712,12;9
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;715,18;10
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;716,90;4
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;729,72;6
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;730,67;1
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;733,64;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;734,04;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;734,65;4
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;738,46;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;740,00;1
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;745,00;5
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;750,43;3
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;757,83;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;762,26;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;766,21;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;770,18;2
2023;4;TAM;SBGR;LIRF;SBGR;Y;Y;772,07;4
