licenca;descr;qtde;genero;mes_ano
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-85
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-86
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-87
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-88
PPR;PILOTO PRIVADO - AVIAO;2;F;Nov-89
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-90
PPR;PILOTO PRIVADO - AVIAO;5;F;Nov-91
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-92
PPR;PILOTO PRIVADO - AVIAO;3;F;Nov-93
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-95
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-96
PPR;PILOTO PRIVADO - AVIAO;1;F;Nov-98
PPR;PILOTO PRIVADO - AVIAO;2;F;Nov-99
PPR;PILOTO PRIVADO - AVIAO;1;F;12-00
PPR;PILOTO PRIVADO - AVIAO;5;F;12-Jan
PPR;PILOTO PRIVADO - AVIAO;4;F;12-Feb
PPR;PILOTO PRIVADO - AVIAO;2;F;12-Mar
PPR;PILOTO PRIVADO - AVIAO;3;F;12-May
PPR;PILOTO PRIVADO - AVIAO;2;F;12-Jun
PPR;PILOTO PRIVADO - AVIAO;2;F;12-Jul
PPR;PILOTO PRIVADO - AVIAO;6;F;12-Aug
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-09
PPR;PILOTO PRIVADO - AVIAO;6;F;Dec-10
PPR;PILOTO PRIVADO - AVIAO;5;F;Dec-11
PPR;PILOTO PRIVADO - AVIAO;7;F;Dec-12
PPR;PILOTO PRIVADO - AVIAO;8;F;Dec-13
PPR;PILOTO PRIVADO - AVIAO;5;F;Dec-14
PPR;PILOTO PRIVADO - AVIAO;10;F;Dec-15
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-16
PPR;PILOTO PRIVADO - AVIAO;5;F;Dec-17
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-18
PPR;PILOTO PRIVADO - AVIAO;12;F;Dec-19
PPR;PILOTO PRIVADO - AVIAO;6;F;Dec-20
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-21
PPR;PILOTO PRIVADO - AVIAO;9;F;Dec-22
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-74
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-76
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-78
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-79
PPR;PILOTO PRIVADO - AVIAO;3;F;Dec-80
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-82
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-83
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-84
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-86
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-87
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-88
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-89
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-90
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-91
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-96
PPR;PILOTO PRIVADO - AVIAO;2;F;Dec-97
PPR;PILOTO PRIVADO - AVIAO;1;F;Dec-98
PPR;PILOTO PRIVADO - AVIAO;5;F;Dec-99
PPL;PILOTO DE PLANADOR;1;F;01-Jun
PPL;PILOTO DE PLANADOR;1;F;Jan-14
PPL;PILOTO DE PLANADOR;1;F;Jan-19
PPL;PILOTO DE PLANADOR;1;F;Jan-79
PPL;PILOTO DE PLANADOR;2;F;Jan-80
PPL;PILOTO DE PLANADOR;1;F;Jan-86
PPL;PILOTO DE PLANADOR;1;F;Jan-89
PPL;PILOTO DE PLANADOR;1;F;Jan-90
PPL;PILOTO DE PLANADOR;2;F;Jan-91
PPL;PILOTO DE PLANADOR;1;F;Jan-98
PPL;PILOTO DE PLANADOR;1;F;02-00
PPL;PILOTO DE PLANADOR;1;F;Feb-12
PPL;PILOTO DE PLANADOR;1;F;Feb-84
PPL;PILOTO DE PLANADOR;1;F;Feb-87
PPL;PILOTO DE PLANADOR;1;F;Feb-90
PPL;PILOTO DE PLANADOR;1;F;03-Feb
PPL;PILOTO DE PLANADOR;1;F;Mar-11
PPL;PILOTO DE PLANADOR;1;F;Mar-14
PPL;PILOTO DE PLANADOR;1;F;Mar-17
PPL;PILOTO DE PLANADOR;1;F;Mar-18
PPL;PILOTO DE PLANADOR;1;F;Mar-82
PPL;PILOTO DE PLANADOR;1;F;Mar-90
PPL;PILOTO DE PLANADOR;1;F;04-Jun
PPL;PILOTO DE PLANADOR;1;F;04-Jul
PPL;PILOTO DE PLANADOR;1;F;Apr-11
PPL;PILOTO DE PLANADOR;1;F;Apr-80
PPL;PILOTO DE PLANADOR;1;F;Apr-97
PPL;PILOTO DE PLANADOR;1;F;05-May
PPL;PILOTO DE PLANADOR;1;F;May-75
PPL;PILOTO DE PLANADOR;1;F;May-96
PPL;PILOTO DE PLANADOR;1;F;Jun-18
PPL;PILOTO DE PLANADOR;1;F;Jun-93
PPL;PILOTO DE PLANADOR;1;F;Jul-11
PPL;PILOTO DE PLANADOR;1;F;Jul-16
PPL;PILOTO DE PLANADOR;1;F;Jul-18
PPL;PILOTO DE PLANADOR;1;F;Jul-21
PPL;PILOTO DE PLANADOR;1;F;Jul-23
PPL;PILOTO DE PLANADOR;1;F;Jul-72
PPL;PILOTO DE PLANADOR;3;F;Jul-80
PPL;PILOTO DE PLANADOR;1;F;Jul-89
PPL;PILOTO DE PLANADOR;1;F;Jul-95
PPL;PILOTO DE PLANADOR;1;F;08-Sep
PPL;PILOTO DE PLANADOR;2;F;Aug-13
PPL;PILOTO DE PLANADOR;1;F;Aug-78
PPL;PILOTO DE PLANADOR;1;F;Aug-84
PPL;PILOTO DE PLANADOR;2;F;Aug-85
PPL;PILOTO DE PLANADOR;1;F;Aug-92
PPL;PILOTO DE PLANADOR;1;F;Aug-93
PPL;PILOTO DE PLANADOR;1;F;Sep-12
PPL;PILOTO DE PLANADOR;1;F;Sep-13
PPL;PILOTO DE PLANADOR;1;F;Sep-16
PPL;PILOTO DE PLANADOR;2;F;Sep-18
PPL;PILOTO DE PLANADOR;1;F;Sep-77
PPL;PILOTO DE PLANADOR;1;F;Sep-82
PPL;PILOTO DE PLANADOR;1;F;10-Feb
PPL;PILOTO DE PLANADOR;1;F;Oct-18
PPL;PILOTO DE PLANADOR;1;F;Oct-81
PPL;PILOTO DE PLANADOR;1;F;Oct-84
PPL;PILOTO DE PLANADOR;1;F;Oct-96
PPL;PILOTO DE PLANADOR;1;F;Nov-14
PPL;PILOTO DE PLANADOR;1;F;Nov-18
PPL;PILOTO DE PLANADOR;1;F;Nov-19
PPL;PILOTO DE PLANADOR;1;F;Nov-84
PPL;PILOTO DE PLANADOR;2;F;Nov-91
PPL;PILOTO DE PLANADOR;1;F;Nov-92
PPL;PILOTO DE PLANADOR;1;F;Nov-95
PPL;PILOTO DE PLANADOR;1;F;Nov-98
PPL;PILOTO DE PLANADOR;1;F;12-Jun
PPL;PILOTO DE PLANADOR;1;F;Dec-14
PPL;PILOTO DE PLANADOR;1;F;Dec-83
PPL;PILOTO DE PLANADOR;2;F;Dec-89
PPL;PILOTO DE PLANADOR;1;F;Dec-91
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;01-Feb
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;01-Jun
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;01-Jul
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;01-Sep
PPH;PILOTO PRIVADO - HELICOPTERO;4;F;Jan-12
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jan-13
PPH;PILOTO PRIVADO - HELICOPTERO;7;F;Jan-14
PPH;PILOTO PRIVADO - HELICOPTERO;4;F;Jan-15
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jan-16
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jan-18
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Jan-19
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Jan-22
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Jan-23
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jan-91
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jan-94
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;02-00
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;02-Jan
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;02-Mar
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;02-Jun
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;02-Jul
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;02-Sep
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Feb-10
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Feb-12
PPH;PILOTO PRIVADO - HELICOPTERO;4;F;Feb-13
PPH;PILOTO PRIVADO - HELICOPTERO;4;F;Feb-14
PPH;PILOTO PRIVADO - HELICOPTERO;4;F;Feb-15
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Feb-17
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Feb-20
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Feb-22
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Feb-23
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Feb-97
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;03-Jan
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;03-Mar
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;03-Apr
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;03-May
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;03-Jul
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;03-Sep
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Mar-10
PPH;PILOTO PRIVADO - HELICOPTERO;5;F;Mar-12
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Mar-14
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Mar-15
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Mar-16
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Mar-17
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Mar-20
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Mar-21
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Mar-23
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Mar-97
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;04-00
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Apr-11
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Apr-12
PPH;PILOTO PRIVADO - HELICOPTERO;5;F;Apr-13
PPH;PILOTO PRIVADO - HELICOPTERO;6;F;Apr-14
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Apr-15
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Apr-16
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Apr-17
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Apr-21
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Apr-99
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;05-00
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;05-Feb
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;05-Apr
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;05-Sep
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;May-10
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;May-11
PPH;PILOTO PRIVADO - HELICOPTERO;6;F;May-12
PPH;PILOTO PRIVADO - HELICOPTERO;6;F;May-13
PPH;PILOTO PRIVADO - HELICOPTERO;5;F;May-14
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;May-15
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;May-18
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;May-22
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;May-87
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;May-92
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;May-96
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;May-98
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;06-00
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;06-Jan
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;06-Mar
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;06-Sep
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jun-10
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jun-11
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jun-12
PPH;PILOTO PRIVADO - HELICOPTERO;5;F;Jun-13
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Jun-14
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jun-15
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Jun-17
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jun-18
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Jun-19
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jun-97
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jun-98
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;07-Mar
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;07-Apr
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;07-Jul
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;07-Sep
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Jul-10
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Jul-11
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Jul-12
PPH;PILOTO PRIVADO - HELICOPTERO;4;F;Jul-13
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jul-14
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Jul-15
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jul-16
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jul-18
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jul-20
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Jul-22
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jul-23
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jul-87
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jul-89
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Jul-97
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Jul-98
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;08-00
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;08-Sep
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Aug-10
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Aug-11
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Aug-12
PPH;PILOTO PRIVADO - HELICOPTERO;8;F;Aug-13
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Aug-14
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Aug-15
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Aug-19
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Aug-23
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Aug-98
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;09-00
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;09-Mar
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;09-Sep
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Sep-10
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Sep-11
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Sep-12
PPH;PILOTO PRIVADO - HELICOPTERO;5;F;Sep-13
PPH;PILOTO PRIVADO - HELICOPTERO;4;F;Sep-14
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Sep-17
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Sep-19
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Sep-20
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Sep-21
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Sep-85
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Sep-98
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Sep-99
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;10-00
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;10-Jan
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;10-Apr
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;10-May
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;10-Jul
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;10-Aug
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Oct-10
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Oct-11
PPH;PILOTO PRIVADO - HELICOPTERO;7;F;Oct-12
PPH;PILOTO PRIVADO - HELICOPTERO;5;F;Oct-13
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Oct-14
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Oct-15
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Oct-16
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Oct-18
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Oct-22
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Oct-98
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Oct-99
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;11-00
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;11-Jan
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;11-Apr
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;11-Aug
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Nov-10
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Nov-11
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Nov-12
PPH;PILOTO PRIVADO - HELICOPTERO;3;F;Nov-14
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Nov-16
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Nov-17
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Nov-22
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Nov-98
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Nov-99
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;12-00
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;12-Feb
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Dec-09
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Dec-10
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Dec-11
PPH;PILOTO PRIVADO - HELICOPTERO;5;F;Dec-12
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Dec-13
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Dec-14
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Dec-15
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Dec-16
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Dec-18
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Dec-19
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Dec-20
PPH;PILOTO PRIVADO - HELICOPTERO;2;F;Dec-21
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Dec-96
PPH;PILOTO PRIVADO - HELICOPTERO;1;F;Dec-98
PPB;PILOTO DE BALAO LIVRE;1;F;Jan-18
PPB;PILOTO DE BALAO LIVRE;1;F;Jan-89
PPB;PILOTO DE BALAO LIVRE;2;F;Feb-19
PPB;PILOTO DE BALAO LIVRE;1;F;Feb-21
PPB;PILOTO DE BALAO LIVRE;1;F;Feb-22
PPB;PILOTO DE BALAO LIVRE;2;F;Mar-20
PPB;PILOTO DE BALAO LIVRE;1;F;Mar-21
PPB;PILOTO DE BALAO LIVRE;3;F;Mar-82
PPB;PILOTO DE BALAO LIVRE;1;F;Apr-18
PPB;PILOTO DE BALAO LIVRE;1;F;Apr-21
PPB;PILOTO DE BALAO LIVRE;2;F;May-21
PPB;PILOTO DE BALAO LIVRE;2;F;06-00
PPB;PILOTO DE BALAO LIVRE;1;F;Jun-19
PPB;PILOTO DE BALAO LIVRE;1;F;Jun-21
PPB;PILOTO DE BALAO LIVRE;1;F;07-Sep
PPB;PILOTO DE BALAO LIVRE;1;F;Aug-14
PPB;PILOTO DE BALAO LIVRE;1;F;Oct-11
PPB;PILOTO DE BALAO LIVRE;1;F;Oct-21
PPB;PILOTO DE BALAO LIVRE;1;F;Oct-94
PPB;PILOTO DE BALAO LIVRE;1;F;Nov-17
PPB;PILOTO DE BALAO LIVRE;1;F;Nov-91
PPB;PILOTO DE BALAO LIVRE;1;F;Dec-99
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;01-Feb
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Jan-98
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Feb-14
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Mar-16
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Mar-17
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Mar-23
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Apr-12
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Apr-13
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Apr-16
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Apr-23
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Apr-99
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;May-19
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;May-95
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;06-Mar
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;06-Jul
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;06-Sep
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;2;F;Jun-17
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;2;F;Jul-10
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Aug-23
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;09-Jul
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Sep-14
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Sep-16
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;2;F;Oct-12
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Oct-15
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Oct-22
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;11-Aug
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Nov-12
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;2;F;Nov-13
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Nov-19
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Nov-20
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Nov-22
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;12-Jun
PLH;PILOTO DE LINHA AEREA - HELICOPTERO;1;F;Dec-18
PLA;PILOTO DE LINHA AEREA - AVIAO;2;F;00-00
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;01-May
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;01-Aug
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jan-17
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jan-19
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jan-20
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jan-21
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jan-22
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jan-23
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jan-92
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;02-Jul
PLA;PILOTO DE LINHA AEREA - AVIAO;2;F;Feb-16
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Feb-19
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Feb-21
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;03-Jul
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Mar-11
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Mar-20
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Mar-21
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Mar-22
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;04-Jun
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Apr-10
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Apr-19
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Apr-21
PLA;PILOTO DE LINHA AEREA - AVIAO;3;F;Apr-22
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Apr-23
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Apr-76
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Apr-89
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Apr-99
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;05-00
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;05-Apr
PLA;PILOTO DE LINHA AEREA - AVIAO;2;F;May-18
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;May-19
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;May-21
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;06-May
PLA;PILOTO DE LINHA AEREA - AVIAO;3;F;06-Jun
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jun-11
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jun-15
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jun-23
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jun-86
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jul-10
PLA;PILOTO DE LINHA AEREA - AVIAO;3;F;Jul-11
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jul-14
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jul-15
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jul-21
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Jul-88
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Aug-15
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Aug-16
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Aug-17
PLA;PILOTO DE LINHA AEREA - AVIAO;2;F;Aug-18
PLA;PILOTO DE LINHA AEREA - AVIAO;2;F;Aug-19
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Aug-20
PLA;PILOTO DE LINHA AEREA - AVIAO;2;F;Aug-21
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;09-May
PLA;PILOTO DE LINHA AEREA - AVIAO;3;F;09-Jun
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;09-Jul
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;09-Sep
PLA;PILOTO DE LINHA AEREA - AVIAO;1;F;Sep-10
PLA;PILOTO DE LINHA AEREA - AVIAO;2;F;Sep-11
